colorway,bottomview,lateralfrontright,brand_name,angledfront,shoe_name,angledheel
"gym red, gym red",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800769_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800769_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800769_3.jpg,air jordan 1 retro high,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800769_4.jpg
"white, fire red-true blue",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012571_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012571_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012571_3.jpg,"air jordan 3 retro og bg (gs) ""true blue 2016 release""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012571_4.jpg
"white, true red-light slvr-trmln",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-7-retro-hare-white-true-red-light-slvr-trmln-012227_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-7-retro-hare-white-true-red-light-slvr-trmln-012227_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-7-retro-hare-white-true-red-light-slvr-trmln-012227_3.jpg,"air jordan 7 retro ""hare""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-7-retro-hare-white-true-red-light-slvr-trmln-012227_4.jpg
"dark grey, metallic silver",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012514_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012514_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012514_3.jpg,air jordan 12 retro wool,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012514_4.jpg
"black, chutney",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800925_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800925_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800925_3.jpg,"air jordan 13 retro low ""Chutney""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800925_4.jpg
"white, mtlc gld cn-dp ryl bl-fr",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743076-air-jordan-7-retro-tinker-alternate-olympic-white-mtlc-gld-cn-dp-ryl-bl-fr-012482_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743075-air-jordan-7-retro-tinker-alternate-olympic-white-mtlc-gld-cn-dp-ryl-bl-fr-012482_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743076-air-jordan-7-retro-tinker-alternate-olympic-white-mtlc-gld-cn-dp-ryl-bl-fr-012482_3.jpg,"air jordan 7 retro ""tinker alternate olympic""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743076-air-jordan-7-retro-tinker-alternate-olympic-white-mtlc-gld-cn-dp-ryl-bl-fr-012482_4.jpg
"black, black-white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800033_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800033_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800033_3.jpg,"air jordan 6 retro ""black cat""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800033_4.jpg
"white, university blue",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800610_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800610_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800610_3.jpg,"air jordan 11 retro low bg (gs) ""carolina""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800610_4.jpg
"black, brdx-lt grpht-mdnght fg",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012264_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012264_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012264_3.jpg,"air jordan 7 retro ""bordeaux 2015""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012264_4.jpg
"varsity royal, varsity maize-black-white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-14-retro-low-laney-varsity-royal-varsity-maize-black-white-012295_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-14-retro-low-laney-varsity-royal-varsity-maize-black-white-012295_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-14-retro-low-laney-varsity-royal-varsity-maize-black-white-012295_3.jpg,"air jordan 14 retro low ""laney""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/a/i/air-jordan-14-retro-low-laney-varsity-royal-varsity-maize-black-white-012295_4.jpg
"white, frnch bl-mtllc slvr-vrst",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742989-air-jordan-12-retro-french-blue-white-frnch-bl-mtllc-slvr-vrst-012375_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742989-air-jordan-12-retro-french-blue-white-frnch-bl-mtllc-slvr-vrst-012375_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742989-air-jordan-12-retro-french-blue-white-frnch-bl-mtllc-slvr-vrst-012375_3.jpg,"air jordan 12 retro ""french blue""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742989-air-jordan-12-retro-french-blue-white-frnch-bl-mtllc-slvr-vrst-012375_4.jpg
"black, white-black",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800374_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800374_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800374_3.jpg,"air jordan 1 retro high og ""perforated""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800374_4.jpg
"black, infrared 23-black",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012073_2_1.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012073_1_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012073_3_1.jpg,"air jordan 6 retro ""infrared 2014""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012073_4_1.jpg
"white, true red-black",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012591_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012591_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012591_3.jpg,"air jordan 9 retro ""space jam""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012591_4.jpg
"black, gym red-white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743094-air-jordan-12-retro-nylon-black-gym-red-white-012500_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743094-air-jordan-12-retro-nylon-black-gym-red-white-012500_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743094-air-jordan-12-retro-nylon-black-gym-red-white-012500_3.jpg,"air jordan 12 retro ""nylon""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743094-air-jordan-12-retro-nylon-black-gym-red-white-012500_4.jpg
"black, black-metallic gold",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801041_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801041_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801041_3.jpg,"air jordan 1 ret high og wings ""wings""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801041_4.jpg
"white, varsity red-black",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600365879-air-jordan-11-retro-low-2016-release-white-varsity-red-black-012441_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600365879-air-jordan-11-retro-low-2016-release-white-varsity-red-black-012441_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600365879-air-jordan-11-retro-low-2016-release-white-varsity-red-black-012441_3.jpg,"air jordan 11 retro low ""2016 release""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600365879-air-jordan-11-retro-low-2016-release-white-varsity-red-black-012441_4.jpg
"deep royal blue, white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012570_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012570_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012570_3.jpg,"air jordan 12 retro ""deep royal""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012570_4.jpg
"black, game royal-matte silver",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800811_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800811_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800811_3.jpg,"air jordan 4 retro ""alternate""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800811_4.jpg
"wlf grey, unvrsty bl-wht-mdnght",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600839266-air-jordan-12-retro-wlf-grey-unvrsty-bl-wht-mdnght-012456_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600839266-air-jordan-12-retro-wlf-grey-unvrsty-bl-wht-mdnght-012456_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600839266-air-jordan-12-retro-wlf-grey-unvrsty-bl-wht-mdnght-012456_3.jpg,"air jordan 12 retro ""unc""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63600839266-air-jordan-12-retro-wlf-grey-unvrsty-bl-wht-mdnght-012456_4.jpg
"black, tech grey-black",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012120_2_1.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012120_1_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012120_3_1.jpg,"air jordan 4 retro ls ""oreo""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012120_4_1.jpg
"black, white-black-mtllc gold",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742996-air-jordan-12-retro-the-master-black-white-black-mtllc-gold-012382_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742996-air-jordan-12-retro-the-master-black-white-black-mtllc-gold-012382_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742996-air-jordan-12-retro-the-master-black-white-black-mtllc-gold-012382_3.jpg,"air jordan 12 retro ""the master""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742997-air-jordan-12-retro-the-master-black-white-black-mtllc-gold-012382_4.jpg
"white, gym red-black-wolf grey",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800461_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800461_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800461_3.jpg,"air jordan 8 retro ""alternate""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800461_4.jpg
"blue moon, polarized blue",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801109_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801109_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801109_3.jpg,"air jordan 11 retro low gg (gs) ""blue moon""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/801109_4.jpg
"white, black-gym red",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012353_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012353_1.jpg,air jordan,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012353_3.jpg,"air jordan 4 retro ""alternate 89""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/1/012353_4.jpg
high risk red-white,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743106-puma-suede-classics-core-wns-high-risk-red-white-310227_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743106-puma-suede-classics-core-wns-high-risk-red-white-310227_1.jpg,puma,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743106-puma-suede-classics-core-wns-high-risk-red-white-310227_3.jpg,suede classics+ core wns,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743106-puma-suede-classics-core-wns-high-risk-red-white-310227_4.jpg
"desert flower, white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-puma-suede-classic-wns-desert-flower-white-310209_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-puma-suede-classic-wns-desert-flower-white-310209_1.jpg,puma,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-puma-suede-classic-wns-desert-flower-white-310209_3.jpg,suede classic wns,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-puma-suede-classic-wns-desert-flower-white-310209_4.jpg
"team navy, platinum",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-team-navy-platinum-992254_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-team-navy-platinum-992254_1.jpg,reebok,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-team-navy-platinum-992254_3.jpg,cl nylon,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-team-navy-platinum-992254_4.jpg
"white, light grey",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-white-light-grey-992259_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-white-light-grey-992259_1.jpg,reebok,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-white-light-grey-992259_3.jpg,cl nylon,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743115-reebok-cl-nylon-white-light-grey-992259_4.jpg
